2026-04-05 16:48:05,005 | INFO | [GROUND_ROLL] Time:5.80s | Alt:44.6m | Pitch:0.0° | Spd:29.2kt
2026-04-05 16:48:05,040 | INFO | [GROUND_ROLL] Time:5.84s | Alt:44.6m | Pitch:0.0° | Spd:29.3kt
2026-04-05 16:48:05,067 | INFO | [GROUND_ROLL] Time:5.87s | Alt:44.6m | Pitch:0.0° | Spd:29.5kt
2026-04-05 16:48:05,107 | INFO | [GROUND_ROLL] Time:5.90s | Alt:44.6m | Pitch:0.0° | Spd:29.6kt
2026-04-05 16:48:05,140 | INFO | [GROUND_ROLL] Time:5.94s | Alt:44.6m | Pitch:0.0° | Spd:29.8kt
2026-04-05 16:48:05,169 | INFO | [GROUND_ROLL] Time:5.97s | Alt:44.6m | Pitch:0.0° | Spd:30.0kt
2026-04-05 16:48:05,208 | INFO | [GROUND_ROLL] Time:6.01s | Alt:44.6m | Pitch:0.0° | Spd:30.1kt
2026-04-05 16:48:05,240 | INFO | [GROUND_ROLL] Time:6.04s | Alt:44.6m | Pitch:0.0° | Spd:30.3kt
2026-04-05 16:48:05,272 | INFO | [GROUND_ROLL] Time:6.07s | Alt:44.6m | Pitch:0.0° | Spd:30.5kt
2026-04-05 16:48:05,307 | INFO | [GROUND_ROLL] Time:6.10s | Alt:44.6m | Pitch:0.0° | Spd:30.6kt
2026-04-05 16:48:05,341 | INFO | [GROUND_ROLL] Time:6.14s | Alt:44.6m | Pitch:0.0° | Spd:30.8kt
2026-04-05 16:48:05,371 | INFO | [GROUND_ROLL] Time:6.17s | Alt:44.6m | Pitch:0.0° | Spd:30.9kt
2026-04-05 16:48:05,407 | INFO | [GROUND_ROLL] Time:6.20s | Alt:44.6m | Pitch:0.0° | Spd:31.1kt
2026-04-05 16:48:05,438 | INFO | [GROUND_ROLL] Time:6.24s | Alt:44.6m | Pitch:0.0° | Spd:31.3kt
2026-04-05 16:48:05,470 | INFO | [GROUND_ROLL] Time:6.27s | Alt:44.6m | Pitch:0.0° | Spd:31.4kt
2026-04-05 16:48:05,505 | INFO | [GROUND_ROLL] Time:6.30s | Alt:44.6m | Pitch:0.0° | Spd:31.6kt
2026-04-05 16:48:05,540 | INFO | [GROUND_ROLL] Time:6.34s | Alt:44.6m | Pitch:0.0° | Spd:31.7kt
2026-04-05 16:48:05,568 | INFO | [GROUND_ROLL] Time:6.37s | Alt:44.6m | Pitch:0.0° | Spd:31.9kt
2026-04-05 16:48:05,605 | INFO | [GROUND_ROLL] Time:6.40s | Alt:44.6m | Pitch:0.0° | Spd:32.1kt
2026-04-05 16:48:05,637 | INFO | [GROUND_ROLL] Time:6.43s | Alt:44.6m | Pitch:0.0° | Spd:32.2kt
2026-04-05 16:48:05,673 | INFO | [GROUND_ROLL] Time:6.47s | Alt:44.6m | Pitch:0.0° | Spd:32.4kt
2026-04-05 16:48:05,705 | INFO | [GROUND_ROLL] Time:6.50s | Alt:44.6m | Pitch:0.0° | Spd:32.6kt
2026-04-05 16:48:05,741 | INFO | [GROUND_ROLL] Time:6.54s | Alt:44.6m | Pitch:0.0° | Spd:32.7kt
2026-04-05 16:48:05,773 | INFO | [GROUND_ROLL] Time:6.57s | Alt:44.6m | Pitch:0.0° | Spd:32.9kt
2026-04-05 16:48:05,805 | INFO | [GROUND_ROLL] Time:6.60s | Alt:44.6m | Pitch:0.0° | Spd:33.0kt
2026-04-05 16:48:05,840 | INFO | [GROUND_ROLL] Time:6.64s | Alt:44.6m | Pitch:0.0° | Spd:33.2kt
